Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T100_004,SE_T100_005,SE_T100_006,SE_T100_007,SE_T100_008,SE_T100_009,SE_T100_010,SE_T101_001,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T104_001,SE_T105_001
"250092661005","15000US250092661005","Block Group 5, Census Tract 2661, Essex County, Massachusetts","Block Group 5, Census Tract 2661, Essex County, Massachusetts","ma","150","00","ACSSF","0003645",,,,,"25","009",,,,"266100","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,19,3,0,29,0,24,16,14,11,9,0,43,15,4,35,12,55278,129,5,0,0,0,47,57,20,0,0,325500,105,0,0,11,37,33,17,7,0,1034,39.5
"250092662001","15000US250092662001","Block Group 1, Census Tract 2662, Essex County, Massachusetts","Block Group 1, Census Tract 2662, Essex County, Massachusetts","ma","150","00","ACSSF","0003646",,,,,"25","009",,,,"266200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,0,20,16,36,81,49,71,47,16,17,128,172,40,43,94,32,63000,558,0,15,70,68,172,190,43,0,0,242100,287,0,0,18,111,158,0,0,0,1023,31.7999992370605
"250092662002","15000US250092662002","Block Group 2, Census Tract 2662, Essex County, Massachusetts","Block Group 2, Census Tract 2662, Essex County, Massachusetts","ma","150","00","ACSSF","0003647",,,,,"25","009",,,,"266200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,31,0,34,48,18,50,0,0,23,96,123,137,45,35,28,68,67024,392,0,0,18,15,219,140,0,0,0,272300,344,0,33,35,138,72,48,18,0,954,19.2999992370605
"250092662003","15000US250092662003","Block Group 3, Census Tract 2662, Essex County, Massachusetts","Block Group 3, Census Tract 2662, Essex County, Massachusetts","ma","150","00","ACSSF","0003648",,,,,"25","009",,,,"266200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,0,0,15,19,35,15,0,17,58,0,12,76,79,87,144,47,108800,572,0,27,0,36,178,266,65,0,0,329600,32,0,0,0,0,17,0,15,0,,
"250092663001","15000US250092663001","Block Group 1, Census Tract 2663, Essex County, Massachusetts","Block Group 1, Census Tract 2663, Essex County, Massachusetts","ma","150","00","ACSSF","0003649",,,,,"25","009",,,,"266300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,0,0,10,10,0,39,8,8,40,33,102,63,0,29,30,81250,303,0,22,69,57,19,63,43,22,8,158000,69,0,28,0,0,0,0,41,0,1579,21.2999992370605
"250092663002","15000US250092663002","Block Group 2, Census Tract 2663, Essex County, Massachusetts","Block Group 2, Census Tract 2663, Essex County, Massachusetts","ma","150","00","ACSSF","0003650",,,,,"25","009",,,,"266300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,13,0,0,11,25,10,0,19,33,24,138,79,17,27,42,0,62039,318,0,4,0,49,121,97,47,0,0,291200,120,0,0,0,3,0,22,77,18,1727,36.9000015258789
"250092663003","15000US250092663003","Block Group 3, Census Tract 2663, Essex County, Massachusetts","Block Group 3, Census Tract 2663, Essex County, Massachusetts","ma","150","00","ACSSF","0003651",,,,,"25","009",,,,"266300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724,15,43,98,37,32,21,31,7,22,20,87,101,58,97,25,30,65714,395,0,9,0,0,205,150,31,0,0,291300,322,19,97,31,17,73,20,65,0,982,26.8999996185303
"250092664001","15000US250092664001","Block Group 1, Census Tract 2664, Essex County, Massachusetts","Block Group 1, Census Tract 2664, Essex County, Massachusetts","ma","150","00","ACSSF","0003652",,,,,"25","009",,,,"266400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,8,14,0,0,32,8,31,0,43,4,6,47,29,78,9,60,98672,283,0,0,0,0,114,147,22,0,0,326200,86,8,0,4,23,31,5,0,15,1065,32.7000007629395
"250092664002","15000US250092664002","Block Group 2, Census Tract 2664, Essex County, Massachusetts","Block Group 2, Census Tract 2664, Essex County, Massachusetts","ma","150","00","ACSSF","0003653",,,,,"25","009",,,,"266400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,8,11,0,7,0,15,0,33,11,15,43,18,56,35,58,8,96875,285,0,0,0,0,80,154,43,8,0,363100,33,0,0,0,0,0,0,33,0,,
"250092664003","15000US250092664003","Block Group 3, Census Tract 2664, Essex County, Massachusetts","Block Group 3, Census Tract 2664, Essex County, Massachusetts","ma","150","00","ACSSF","0003654",,,,,"25","009",,,,"266400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,49,70,0,9,28,29,9,28,19,34,159,33,66,28,24,10,62872,205,0,0,0,0,133,72,0,0,0,280700,390,0,0,30,230,99,9,22,0,946,23.7000007629395
"250092664004","15000US250092664004","Block Group 4, Census Tract 2664, Essex County, Massachusetts","Block Group 4, Census Tract 2664, Essex County, Massachusetts","ma","150","00","ACSSF","0003655",,,,,"25","009",,,,"266400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,20,0,9,0,0,10,11,8,24,0,63,18,9,39,8,12,69704,167,0,0,0,25,52,83,0,7,0,310200,64,0,0,0,0,0,35,21,8,1479,29.3999996185303
"250092671011","15000US250092671011","Block Group 1, Census Tract 2671.01, Essex County, Massachusetts","Block Group 1, Census Tract 2671.01, Essex County, Massachusetts","ma","150","00","ACSSF","0003656",,,,,"25","009",,,,"267101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,24,8,30,0,8,10,0,0,19,0,51,45,28,20,8,46,74861,179,0,0,0,0,47,79,45,8,0,378700,118,0,0,57,0,10,24,27,0,1050,37.5
"250092671012","15000US250092671012","Block Group 2, Census Tract 2671.01, Essex County, Massachusetts","Block Group 2, Census Tract 2671.01, Essex County, Massachusetts","ma","150","00","ACSSF","0003657",,,,,"25","009",,,,"267101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,19,25,7,21,23,24,28,31,53,19,29,132,52,47,66,50,84063,331,0,0,0,8,101,159,48,8,7,360100,285,0,32,9,36,84,90,10,24,1195,20.7000007629395
"250092671013","15000US250092671013","Block Group 3, Census Tract 2671.01, Essex County, Massachusetts","Block Group 3, Census Tract 2671.01, Essex County, Massachusetts","ma","150","00","ACSSF","0003658",,,,,"25","009",,,,"267101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,73,50,24,22,53,16,31,14,27,15,75,92,61,79,29,38,70660,433,7,8,0,23,182,164,49,0,0,298500,266,31,82,15,43,41,34,13,7,828,31.3999996185303
"250092671021","15000US250092671021","Block Group 1, Census Tract 2671.02, Essex County, Massachusetts","Block Group 1, Census Tract 2671.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003659",,,,,"25","009",,,,"267102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,42,10,10,13,20,19,0,21,23,26,26,92,43,25,67,0,81063,363,0,12,0,9,154,147,21,20,0,307200,51,0,0,10,13,0,0,28,0,1545,50
"250092671022","15000US250092671022","Block Group 2, Census Tract 2671.02, Essex County, Massachusetts","Block Group 2, Census Tract 2671.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003660",,,,,"25","009",,,,"267102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,9,17,22,57,19,45,29,22,32,37,35,93,107,73,8,20,70703,454,0,23,53,21,170,144,34,9,0,278300,171,0,0,9,41,46,36,11,28,1193,41.4000015258789
"250092671023","15000US250092671023","Block Group 3, Census Tract 2671.02, Essex County, Massachusetts","Block Group 3, Census Tract 2671.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003661",,,,,"25","009",,,,"267102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,22,0,0,0,0,18,0,38,20,32,34,56,28,25,58,102788,290,0,10,0,0,115,112,45,0,8,324700,31,0,0,12,9,0,10,0,0,939,38.2999992370605
"250092671024","15000US250092671024","Block Group 4, Census Tract 2671.02, Essex County, Massachusetts","Block Group 4, Census Tract 2671.02, Essex County, Massachusetts","ma","150","00","ACSSF","0003662",,,,,"25","009",,,,"267102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,0,19,10,0,0,0,0,18,45,42,66,38,13,31,0,77656,282,21,0,0,18,82,161,0,0,0,325300,0,0,0,0,0,0,0,0,0,,
"250092681001","15000US250092681001","Block Group 1, Census Tract 2681, Essex County, Massachusetts","Block Group 1, Census Tract 2681, Essex County, Massachusetts","ma","150","00","ACSSF","0003663",,,,,"25","009",,,,"268100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,0,0,0,0,6,4,6,5,0,0,20,36,50,41,60,44,127250,259,5,0,0,0,21,160,63,4,6,387700,7,0,0,0,0,0,0,0,7,,
"250092681002","15000US250092681002","Block Group 2, Census Tract 2681, Essex County, Massachusetts","Block Group 2, Census Tract 2681, Essex County, Massachusetts","ma","150","00","ACSSF","0003664",,,,,"25","009",,,,"268100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,3,0,0,0,4,6,40,0,5,14,36,101,57,29,115,150,127188,555,5,0,0,0,31,238,263,9,9,503300,5,0,0,0,0,0,0,5,0,,
"250092682001","15000US250092682001","Block Group 1, Census Tract 2682, Essex County, Massachusetts","Block Group 1, Census Tract 2682, Essex County, Massachusetts","ma","150","00","ACSSF","0003665",,,,,"25","009",,,,"268200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,12,11,61,0,0,9,0,21,0,27,108,0,28,78,24,43,70726,283,0,0,0,0,37,137,51,58,0,454900,139,11,0,0,0,39,43,46,0,1363,26.8999996185303
"250092682002","15000US250092682002","Block Group 2, Census Tract 2682, Essex County, Massachusetts","Block Group 2, Census Tract 2682, Essex County, Massachusetts","ma","150","00","ACSSF","0003666",,,,,"25","009",,,,"268200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,0,0,24,0,29,0,0,21,25,44,13,39,48,81,46,121859,281,0,0,13,0,11,221,36,0,0,415000,89,0,0,0,0,89,0,0,0,,18.7000007629395
"250092682003","15000US250092682003","Block Group 3, Census Tract 2682, Essex County, Massachusetts","Block Group 3, Census Tract 2682, Essex County, Massachusetts","ma","150","00","ACSSF","0003667",,,,,"25","009",,,,"268200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977,55,24,11,108,31,9,0,102,37,35,112,140,50,52,140,71,71479,742,0,18,111,0,164,206,167,76,0,351700,235,0,0,23,42,54,37,66,13,1243,50
"250092682004","15000US250092682004","Block Group 4, Census Tract 2682, Essex County, Massachusetts","Block Group 4, Census Tract 2682, Essex County, Massachusetts","ma","150","00","ACSSF","0003668",,,,,"25","009",,,,"268200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724,19,25,0,33,13,38,0,40,13,28,63,129,28,21,36,238,87008,598,0,0,0,9,73,238,195,35,48,481100,113,12,12,11,29,21,0,28,0,874,31.8999996185303
"250092683001","15000US250092683001","Block Group 1, Census Tract 2683, Essex County, Massachusetts","Block Group 1, Census Tract 2683, Essex County, Massachusetts","ma","150","00","ACSSF","0003669",,,,,"25","009",,,,"268300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,98,70,30,27,26,15,0,94,12,44,25,65,75,12,58,27,41941,252,0,0,0,0,32,161,31,28,0,373400,426,73,69,74,38,12,46,99,15,796,24.8999996185303
"250092683002","15000US250092683002","Block Group 2, Census Tract 2683, Essex County, Massachusetts","Block Group 2, Census Tract 2683, Essex County, Massachusetts","ma","150","00","ACSSF","0003670",,,,,"25","009",,,,"268300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,74,27,13,27,16,17,39,43,16,34,74,13,58,77,41,100,66875,560,0,0,13,0,117,303,52,75,0,390400,109,0,15,0,40,27,18,9,0,998,29.6000003814697
"250092683003","15000US250092683003","Block Group 3, Census Tract 2683, Essex County, Massachusetts","Block Group 3, Census Tract 2683, Essex County, Massachusetts","ma","150","00","ACSSF","0003671",,,,,"25","009",,,,"268300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,0,43,69,25,29,13,0,0,29,54,31,12,17,24,63,44,53356,251,0,0,0,0,39,123,58,15,16,403900,202,14,95,14,0,35,25,0,19,569,30.1000003814697
"250092683004","15000US250092683004","Block Group 4, Census Tract 2683, Essex County, Massachusetts","Block Group 4, Census Tract 2683, Essex County, Massachusetts","ma","150","00","ACSSF","0003672",,,,,"25","009",,,,"268300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,0,0,14,0,16,0,0,13,40,24,25,58,0,28,32,81800,138,0,0,0,0,0,72,21,45,0,492900,112,0,0,0,41,15,0,40,16,1375,24.2999992370605
"250092684001","15000US250092684001","Block Group 1, Census Tract 2684, Essex County, Massachusetts","Block Group 1, Census Tract 2684, Essex County, Massachusetts","ma","150","00","ACSSF","0003673",,,,,"25","009",,,,"268400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,0,0,0,0,0,15,0,30,33,29,28,52,23,51,53,13,95240,259,0,0,0,0,0,137,86,27,9,491100,47,0,0,0,0,16,15,16,0,1375,44.7000007629395
"250092684002","15000US250092684002","Block Group 2, Census Tract 2684, Essex County, Massachusetts","Block Group 2, Census Tract 2684, Essex County, Massachusetts","ma","150","00","ACSSF","0003674",,,,,"25","009",,,,"268400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,63,0,11,0,18,20,11,0,0,15,18,29,45,56,36,119,123681,387,11,0,0,0,0,102,134,109,31,650200,54,0,0,0,11,32,0,11,0,1125,18.6000003814697
"250092684003","15000US250092684003","Block Group 3, Census Tract 2684, Essex County, Massachusetts","Block Group 3, Census Tract 2684, Essex County, Massachusetts","ma","150","00","ACSSF","0003675",,,,,"25","009",,,,"268400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,0,89,0,10,59,0,0,36,12,62,40,11,30,48,44,94,57411,294,0,0,0,18,13,169,72,11,11,384700,241,25,67,11,43,35,37,16,7,941,27.7999992370605
"250092684004","15000US250092684004","Block Group 4, Census Tract 2684, Essex County, Massachusetts","Block Group 4, Census Tract 2684, Essex County, Massachusetts","ma","150","00","ACSSF","0003676",,,,,"25","009",,,,"268400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,16,21,0,37,0,0,15,0,76,43,59,209,59,47,28,107,86938,435,0,0,0,0,78,237,55,48,17,430400,282,0,0,76,36,41,78,0,51,1177,19.7999992370605
"250092691001","15000US250092691001","Block Group 1, Census Tract 2691, Essex County, Massachusetts","Block Group 1, Census Tract 2691, Essex County, Massachusetts","ma","150","00","ACSSF","0003677",,,,,"25","009",,,,"269100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,0,17,17,48,48,0,16,31,15,32,69,111,63,49,59,29,76250,392,0,0,0,0,33,167,80,78,34,495500,181,0,0,0,17,69,16,35,44,1320,22.3999996185303
"250092691002","15000US250092691002","Block Group 2, Census Tract 2691, Essex County, Massachusetts","Block Group 2, Census Tract 2691, Essex County, Massachusetts","ma","150","00","ACSSF","0003678",,,,,"25","009",,,,"269100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,0,14,31,44,0,44,12,17,0,16,47,93,15,29,63,52,77411,348,0,0,0,0,46,156,66,30,50,403400,100,0,44,0,30,0,0,0,26,820,44.5999984741211
"250092691003","15000US250092691003","Block Group 3, Census Tract 2691, Essex County, Massachusetts","Block Group 3, Census Tract 2691, Essex County, Massachusetts","ma","150","00","ACSSF","0003679",,,,,"25","009",,,,"269100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,14,14,0,14,16,50,0,15,0,0,96,49,90,40,31,119,108500,536,0,0,0,0,58,264,96,60,58,432500,12,0,0,0,0,0,0,12,0,,
"250092691004","15000US250092691004","Block Group 4, Census Tract 2691, Essex County, Massachusetts","Block Group 4, Census Tract 2691, Essex County, Massachusetts","ma","150","00","ACSSF","0003680",,,,,"25","009",,,,"269100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,0,14,16,16,15,48,0,32,13,98,0,90,90,107,124,131,118594,684,0,0,0,0,91,380,179,34,0,435200,110,14,32,15,0,32,0,17,0,630,23.7000007629395
"250092691005","15000US250092691005","Block Group 5, Census Tract 2691, Essex County, Massachusetts","Block Group 5, Census Tract 2691, Essex County, Massachusetts","ma","150","00","ACSSF","0003681",,,,,"25","009",,,,"269100","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,0,0,0,0,0,0,15,0,0,32,17,30,75,14,71,0,111667,241,0,0,0,0,0,74,135,32,0,586100,0,0,0,0,0,0,0,0,0,,
"250092701001","15000US250092701001","Block Group 1, Census Tract 2701, Essex County, Massachusetts","Block Group 1, Census Tract 2701, Essex County, Massachusetts","ma","150","00","ACSSF","0003682",,,,,"25","009",,,,"270100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,89,64,25,64,38,14,41,13,23,16,203,148,19,110,136,109,74227,911,27,0,0,11,127,603,128,15,0,407800,201,0,40,27,18,16,21,52,27,1242,29
"250092701002","15000US250092701002","Block Group 2, Census Tract 2701, Essex County, Massachusetts","Block Group 2, Census Tract 2701, Essex County, Massachusetts","ma","150","00","ACSSF","0003683",,,,,"25","009",,,,"270100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,35,15,53,24,12,31,13,0,42,40,66,174,125,140,175,146,109297,933,30,0,0,59,145,397,248,54,0,434200,158,15,16,0,12,23,0,92,0,1571,41.7000007629395
"250099901000","15000US250099901000","Block Group 0, Census Tract 9901, Essex County, Massachusetts","Block Group 0, Census Tract 9901, Essex County, Massachusetts","ma","150","00","ACSSF","0003684",,,,,"25","009",,,,"990100","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,
"250173001001","15000US250173001001","Block Group 1, Census Tract 3001, Middlesex County, Massachusetts","Block Group 1, Census Tract 3001, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004189",,,,,"25","017",,,,"300100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,8,10,5,23,17,19,11,17,34,20,58,73,97,50,67,5,82386,452,4,4,14,19,259,139,5,0,8,257500,62,0,0,0,0,26,0,18,18,1639,22.8999996185303
"250173001002","15000US250173001002","Block Group 2, Census Tract 3001, Middlesex County, Massachusetts","Block Group 2, Census Tract 3001, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004190",,,,,"25","017",,,,"300100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,9,17,13,16,16,13,33,19,24,28,61,87,109,47,53,14,84659,502,0,7,5,27,341,122,0,0,0,225000,40,0,0,4,0,19,17,0,0,1211,31.5
"250173011011","15000US250173011011","Block Group 1, Census Tract 3011.01, Middlesex County, Massachusetts","Block Group 1, Census Tract 3011.01, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004191",,,,,"25","017",,,,"301101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,35,27,0,19,0,9,25,0,0,72,96,114,114,58,65,28,84250,537,0,0,0,10,321,200,6,0,0,274600,125,0,0,27,33,30,0,35,0,1021,30
"250173011012","15000US250173011012","Block Group 2, Census Tract 3011.01, Middlesex County, Massachusetts","Block Group 2, Census Tract 3011.01, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004192",,,,,"25","017",,,,"301101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,8,0,8,11,0,9,0,13,31,37,97,90,9,29,71,7,74000,361,0,0,8,0,282,71,0,0,0,258200,59,0,0,0,0,9,0,50,0,,
"250173011013","15000US250173011013","Block Group 3, Census Tract 3011.01, Middlesex County, Massachusetts","Block Group 3, Census Tract 3011.01, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004193",,,,,"25","017",,,,"301101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,47,13,10,0,23,17,35,0,5,88,68,85,46,9,16,0,59417,275,0,13,41,9,181,31,0,0,0,211300,177,22,13,62,80,0,0,0,0,742,19.1000003814697
"250173011021","15000US250173011021","Block Group 1, Census Tract 3011.02, Middlesex County, Massachusetts","Block Group 1, Census Tract 3011.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004194",,,,,"25","017",,,,"301102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,0,0,0,21,9,10,7,9,12,14,89,76,54,50,89,12,94276,335,0,6,10,14,180,119,0,0,6,265200,117,0,9,23,32,38,0,0,15,976,22.1000003814697
"250173011022","15000US250173011022","Block Group 2, Census Tract 3011.02, Middlesex County, Massachusetts","Block Group 2, Census Tract 3011.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004195",,,,,"25","017",,,,"301102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,37,0,11,0,21,36,0,0,28,7,117,95,162,76,81,88,104135,748,0,0,0,0,609,132,7,0,0,263300,11,0,0,0,0,0,11,0,0,,
"250173011023","15000US250173011023","Block Group 3, Census Tract 3011.02, Middlesex County, Massachusetts","Block Group 3, Census Tract 3011.02, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004196",,,,,"25","017",,,,"301102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,12,8,0,27,41,21,17,7,27,48,97,49,74,66,39,93021,467,12,6,8,20,283,109,29,0,0,267300,66,0,0,0,35,10,9,12,0,993,37.0999984741211
"250173101001","15000US250173101001","Block Group 1, Census Tract 3101, Middlesex County, Massachusetts","Block Group 1, Census Tract 3101, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004197",,,,,"25","017",,,,"310100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,82,102,11,16,0,24,71,12,58,31,77,59,0,0,0,20,39137,117,11,20,0,0,40,46,0,0,0,180500,446,10,12,119,56,85,110,54,0,1076,34.0999984741211
"250173101002","15000US250173101002","Block Group 2, Census Tract 3101, Middlesex County, Massachusetts","Block Group 2, Census Tract 3101, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004198",,,,,"25","017",,,,"310100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105,137,93,70,24,60,71,59,89,0,12,172,110,100,21,70,17,42746,404,0,0,55,92,229,0,28,0,0,176400,701,160,118,45,28,145,119,71,15,998,33.2000007629395
"250173101003","15000US250173101003","Block Group 3, Census Tract 3101, Middlesex County, Massachusetts","Block Group 3, Census Tract 3101, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004199",,,,,"25","017",,,,"310100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,207,75,44,177,45,124,30,25,58,0,127,28,0,0,37,13,24661,85,15,0,0,24,40,6,0,0,0,179900,905,81,146,80,308,93,13,153,31,868,39.9000015258789
"250173102001","15000US250173102001","Block Group 1, Census Tract 3102, Middlesex County, Massachusetts","Block Group 1, Census Tract 3102, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004200",,,,,"25","017",,,,"310200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,15,0,0,20,0,19,49,20,41,9,33,118,72,77,30,0,79058,409,0,0,20,0,364,10,15,0,0,226200,94,0,0,0,0,60,34,0,0,1196,18.8999996185303
"250173102002","15000US250173102002","Block Group 2, Census Tract 3102, Middlesex County, Massachusetts","Block Group 2, Census Tract 3102, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004201",,,,,"25","017",,,,"310200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,0,19,0,19,31,0,0,0,18,20,50,0,25,94,0,79779,260,0,0,0,10,165,66,19,0,0,271200,16,0,0,0,0,16,0,0,0,,
"250173102003","15000US250173102003","Block Group 3, Census Tract 3102, Middlesex County, Massachusetts","Block Group 3, Census Tract 3102, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004202",,,,,"25","017",,,,"310200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,0,41,27,0,0,83,0,0,58,179,54,44,52,16,25,0,54271,299,0,0,0,52,205,42,0,0,0,219900,280,0,43,96,28,54,0,27,32,804,28.8999996185303
"250173102004","15000US250173102004","Block Group 4, Census Tract 3102, Middlesex County, Massachusetts","Block Group 4, Census Tract 3102, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004203",,,,,"25","017",,,,"310200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,0,33,0,17,0,0,0,46,0,155,17,97,9,10,18,0,58188,204,0,0,0,17,170,17,0,0,0,223600,166,0,0,64,25,56,0,21,0,976,21.7000007629395
"250173102005","15000US250173102005","Block Group 5, Census Tract 3102, Middlesex County, Massachusetts","Block Group 5, Census Tract 3102, Middlesex County, Massachusetts","ma","150","00","ACSSF","0004204",,,,,"25","017",,,,"310200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,58,0,15,41,10,65,14,18,27,0,36,59,53,16,9,0,41042,231,0,0,0,16,200,15,0,0,0,191200,190,0,0,94,47,15,9,25,0,810,36.7999992370605
