Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25025060700","14000US25025060700","Census Tract 607, Suffolk County, Massachusetts","Census Tract 607, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002078",,,,,"25","025",,,,"060700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,1490,510,676,0,199,0,34,71,791,140,12,8,0,0,512,119,769,211,157,62,35,52,65,22,34,39,35,20,14,23,0,0,0,16964,16964,14875,27011,,11875,,12463,27292,15125,15227,769,59,710,762,274,231,53,138,58,4,4,0,769,57,271,301,112,28,444
"25025060800","14000US25025060800","Census Tract 608, Suffolk County, Massachusetts","Census Tract 608, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002079",,,,,"25","025",,,,"060800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532,4519,4046,3,128,118,0,0,224,13,13,0,0,0,0,0,0,1948,50,44,92,35,59,35,44,71,30,97,176,327,154,315,252,167,90761,90761,93910,,,48309,,,,,93526,1948,83,1865,1070,15,36,46,79,170,215,189,320,1070,23,715,174,158,0,1470
"25025061000","14000US25025061000","Census Tract 610, Suffolk County, Massachusetts","Census Tract 610, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002080",,,,,"25","025",,,,"061000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235,2366,1335,428,0,403,0,71,129,869,312,23,0,0,0,528,6,1286,239,180,120,82,110,56,29,30,44,76,94,22,37,90,22,55,27292,27292,46290,18906,,30946,,15353,7386,15997,58601,1286,148,1138,1068,262,309,115,86,44,120,96,36,1068,8,629,199,223,9,520
"25025061101","14000US25025061101","Census Tract 611.01, Suffolk County, Massachusetts","Census Tract 611.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002081",,,,,"25","025",,,,"061101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269,1286,258,492,0,480,0,6,50,983,404,13,5,0,0,541,20,1015,297,164,172,116,34,65,18,31,36,32,15,0,3,0,4,28,16710,16710,15865,14125,,20521,,19702,11667,16471,17311,1015,139,876,1009,359,406,151,49,19,0,0,25,1015,102,471,263,127,52,343
"25025061200","14000US25025061200","Census Tract 612, Suffolk County, Massachusetts","Census Tract 612, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002082",,,,,"25","025",,,,"061200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457,3341,3018,138,0,161,0,0,24,116,116,0,0,0,0,0,0,1943,97,54,34,35,104,38,77,58,16,155,240,137,177,198,175,348,82244,82244,94038,53750,,73182,,,73571,34716,94519,1943,40,1903,1144,9,29,84,39,54,128,257,544,1167,21,637,218,215,76,1946
"25025070101","14000US25025070101","Census Tract 701.01, Suffolk County, Massachusetts","Census Tract 701.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002083",,,,,"25","025",,,,"070101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499,5164,3571,152,3,1210,0,5,223,335,246,28,0,0,0,61,0,2695,557,147,78,114,16,93,15,52,0,48,112,184,162,138,246,733,90268,90268,130144,11563,,18750,,,40703,125139,131779,2695,31,2664,1538,200,121,28,0,101,84,207,797,1614,200,535,161,486,232,2001
"25025070200","14000US25025070200","Census Tract 702, Suffolk County, Massachusetts","Census Tract 702, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002084",,,,,"25","025",,,,"070200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,5286,1910,108,0,3059,0,83,126,174,129,0,0,8,0,29,8,1665,439,244,180,127,46,51,63,45,17,142,67,89,24,19,31,81,19532,19532,49444,51500,,17059,,,,38125,53125,1665,116,1549,1511,358,227,31,277,271,101,150,96,1522,38,436,463,412,173,891
"25025070300","14000US25025070300","Census Tract 703, Suffolk County, Massachusetts","Census Tract 703, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002085",,,,,"25","025",,,,"070300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504,4174,3363,100,0,521,0,21,169,330,313,0,0,0,0,17,0,2475,131,93,169,155,39,72,63,15,45,199,58,96,133,119,444,644,122540,122540,137500,161182,,21850,,,,18676,152257,2475,70,2405,1199,109,200,61,36,155,48,204,386,1250,103,548,289,231,79,1451
"25025070402","14000US25025070402","Census Tract 704.02, Suffolk County, Massachusetts","Census Tract 704.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002086",,,,,"25","025",,,,"070402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,1594,153,136,0,1240,0,26,39,62,20,14,0,0,0,28,0,662,169,185,56,76,17,46,33,15,3,15,30,0,9,0,4,4,13693,13693,23304,13427,,12104,,,16500,9375,23393,662,69,593,662,223,237,33,58,20,19,44,28,662,34,184,304,117,23,405
"25025070500","14000US25025070500","Census Tract 705, Suffolk County, Massachusetts","Census Tract 705, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002087",,,,,"25","025",,,,"070500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5952,5043,3792,161,0,915,0,18,157,909,155,175,20,0,0,356,203,2952,231,204,116,191,49,28,68,22,11,127,260,190,184,327,391,553,97500,97500,140508,14836,,55298,,17105,,20525,141006,2952,126,2826,1521,198,279,81,52,37,197,210,467,1558,137,786,331,253,51,1394
"25025070600","14000US25025070600","Census Tract 706, Suffolk County, Massachusetts","Census Tract 706, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002088",,,,,"25","025",,,,"070600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,2327,1930,56,0,305,0,26,10,50,50,0,0,0,0,0,0,1283,39,0,0,11,22,48,10,21,17,87,117,227,152,89,91,352,105391,105391,108750,58681,,90221,,,,68929,111429,1283,0,1283,436,0,0,12,0,48,60,117,199,449,15,221,133,54,26,1919
"25025070700","14000US25025070700","Census Tract 707, Suffolk County, Massachusetts","Census Tract 707, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002089",,,,,"25","025",,,,"070700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987,2787,1496,1001,0,221,0,24,45,200,96,0,0,0,0,104,0,1332,123,56,0,70,20,34,38,122,49,52,90,94,87,92,97,308,76765,76765,165227,43081,,114844,,31641,,31797,166932,1332,22,1310,792,53,62,74,58,222,9,109,205,833,39,405,169,170,50,1168
"25025070800","14000US25025070800","Census Tract 708, Suffolk County, Massachusetts","Census Tract 708, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002090",,,,,"25","025",,,,"070800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692,3461,2475,576,0,398,0,0,12,231,217,0,10,0,0,4,0,2031,366,65,8,59,31,14,46,94,25,109,87,236,162,184,119,426,96155,96155,122885,37690,,93125,,,,9534,138894,2031,33,1998,1325,162,117,64,175,133,38,316,320,1325,33,627,288,367,10,1326
"25025070900","14000US25025070900","Census Tract 709, Suffolk County, Massachusetts","Census Tract 709, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002091",,,,,"25","025",,,,"070900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3205,2558,1547,614,0,282,0,0,115,647,265,73,0,0,0,236,73,1574,185,86,59,92,55,27,46,59,47,71,88,141,128,101,89,300,71000,71000,104679,22917,,41375,,37875,29375,38208,114792,1574,8,1566,1018,130,111,69,28,71,102,206,301,1047,86,427,241,232,61,1495
"25025071101","14000US25025071101","Census Tract 711.01, Suffolk County, Massachusetts","Census Tract 711.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002092",,,,,"25","025",,,,"071101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4024,3310,1769,661,0,624,0,192,64,714,289,8,0,0,0,417,0,2107,415,317,107,0,14,52,114,106,5,68,92,74,153,160,168,262,42551,42551,87037,37946,,14688,,14931,,16163,117721,2107,66,2041,1485,240,151,14,297,57,84,240,402,1512,99,439,323,479,172,1178
"25025071201","14000US25025071201","Census Tract 712.01, Suffolk County, Massachusetts","Census Tract 712.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002093",,,,,"25","025",,,,"071201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345,2528,1098,681,0,661,0,21,67,817,290,177,0,8,0,249,93,1348,290,76,71,116,43,26,36,23,27,61,32,112,115,62,58,200,44239,44239,109408,20741,,39716,,6650,48194,16125,124188,1348,62,1286,929,267,214,35,58,93,0,69,193,949,30,458,184,169,108,578
"25025080100","14000US25025080100","Census Tract 801, Suffolk County, Massachusetts","Census Tract 801, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002094",,,,,"25","025",,,,"080100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2864,2275,571,1420,18,27,0,91,148,589,89,77,13,0,0,403,7,644,117,61,25,68,62,39,28,64,4,37,47,64,15,6,7,0,27318,27318,23750,30221,,,,26905,,22262,29286,644,72,572,441,44,85,26,63,93,66,64,0,441,0,121,107,179,34,1007
"25025080300","14000US25025080300","Census Tract 803, Suffolk County, Massachusetts","Census Tract 803, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002095",,,,,"25","025",,,,"080300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049,1438,95,1188,6,1,0,99,49,611,187,35,5,0,0,365,19,777,165,67,108,52,78,30,65,7,10,90,6,36,11,7,35,10,22332,22332,13036,29133,,,,17095,46500,16487,,777,81,696,687,101,120,64,79,139,99,68,17,694,13,215,260,171,35,950
"25025080401","14000US25025080401","Census Tract 804.01, Suffolk County, Massachusetts","Census Tract 804.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002096",,,,,"25","025",,,,"080401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,1757,194,1426,0,56,0,0,81,1082,353,219,0,11,0,452,47,1312,365,180,145,43,61,23,15,72,21,115,66,84,64,52,6,0,19034,19034,42813,18787,,4167,,12381,33036,14315,59583,1312,154,1158,1190,312,249,120,186,181,23,48,71,1190,74,489,231,335,61,671
"25025080500","14000US25025080500","Census Tract 805, Suffolk County, Massachusetts","Census Tract 805, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002097",,,,,"25","025",,,,"080500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073,1475,131,1242,0,45,0,0,57,1598,456,60,0,0,0,945,137,1301,341,209,114,153,129,0,71,99,38,11,32,52,42,0,0,10,19311,19311,22115,19817,,10833,,17132,13393,17042,37566,1301,120,1181,1236,282,365,76,198,59,133,104,19,1260,26,427,381,321,105,565
"25025080601","14000US25025080601","Census Tract 806.01, Suffolk County, Massachusetts","Census Tract 806.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002098",,,,,"25","025",,,,"080601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,3343,1850,913,0,522,0,22,36,795,234,145,0,22,0,340,54,875,286,109,68,81,50,27,37,22,17,91,37,19,9,22,0,0,16832,16832,29412,15300,,10089,,24342,10500,19286,53281,875,103,772,828,176,208,82,62,93,65,70,72,831,17,305,235,251,23,667
"25025080801","14000US25025080801","Census Tract 808.01, Suffolk County, Massachusetts","Census Tract 808.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002099",,,,,"25","025",,,,"080801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3998,2771,1174,1126,0,369,0,59,43,1227,290,159,0,9,0,607,162,933,156,163,56,95,56,63,115,58,19,83,21,35,7,0,6,0,24903,24903,18125,25980,,34531,,23915,13984,22797,17330,933,108,825,933,217,235,146,70,110,78,32,45,933,49,499,205,170,10,608
"25025080900","14000US25025080900","Census Tract 809, Suffolk County, Massachusetts","Census Tract 809, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002100",,,,,"25","025",,,,"080900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,3639,2695,408,0,484,0,2,50,111,80,0,28,0,0,1,2,1486,210,86,54,120,16,31,43,70,94,194,154,149,55,88,97,25,51583,51583,53556,36683,,23083,,,,51375,53544,1486,46,1440,1357,48,62,174,44,135,171,259,464,1366,60,432,419,398,57,1586
"25025081001","14000US25025081001","Census Tract 810.01, Suffolk County, Massachusetts","Census Tract 810.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002101",,,,,"25","025",,,,"081001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684,3939,2144,787,0,914,0,5,89,745,221,23,0,0,0,372,129,2174,405,412,178,146,199,114,96,38,38,31,143,120,116,7,69,62,22170,22170,21627,27500,,21483,,11913,55833,12296,22063,2174,144,2030,2006,512,370,134,76,103,216,366,229,2029,132,835,478,467,117,789
"25025081100","14000US25025081100","Census Tract 811, Suffolk County, Massachusetts","Census Tract 811, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002102",,,,,"25","025",,,,"081100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4555,3979,2708,513,0,625,0,0,133,576,73,106,20,88,0,234,55,1625,202,194,45,24,39,44,79,53,38,172,119,212,73,127,105,99,53497,53497,64395,51528,,53036,,32083,26250,30139,65962,1625,9,1616,1105,39,38,34,94,107,158,388,247,1122,71,316,189,429,117,1606
"25025081200","14000US25025081200","Census Tract 812, Suffolk County, Massachusetts","Census Tract 812, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002103",,,,,"25","025",,,,"081200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528,1807,454,1202,0,113,0,0,38,1721,381,200,0,0,0,1076,64,1186,313,135,129,64,77,65,50,64,8,40,50,56,63,42,30,0,20741,20741,35972,15788,,40991,,30991,12361,21250,109821,1186,223,963,984,388,233,82,92,65,40,38,46,984,16,552,171,245,0,404
"25025081300","14000US25025081300","Census Tract 813, Suffolk County, Massachusetts","Census Tract 813, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002104",,,,,"25","025",,,,"081300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5568,3078,649,2086,11,89,0,90,153,2490,654,260,0,0,0,1429,147,2112,422,255,247,250,72,100,72,69,59,94,84,235,86,33,34,0,21634,21634,21156,19189,,,,21980,19559,22048,81579,2112,141,1971,1909,578,470,96,79,290,234,131,31,1934,79,1010,443,311,91,522
"25025081400","14000US25025081400","Census Tract 814, Suffolk County, Massachusetts","Census Tract 814, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002105",,,,,"25","025",,,,"081400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919,2542,947,1328,0,214,0,17,36,377,71,63,0,0,0,226,17,1216,97,213,51,16,58,81,54,80,79,25,91,125,54,67,74,51,43688,43688,67344,33750,,36705,,42614,65893,26597,75573,1216,0,1216,850,71,123,40,86,99,140,190,101,850,0,304,270,258,18,1261
"25025081500","14000US25025081500","Census Tract 815, Suffolk County, Massachusetts","Census Tract 815, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002106",,,,,"25","025",,,,"081500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,1618,244,1272,0,81,0,9,12,577,109,104,0,0,0,296,68,861,142,60,16,129,67,69,6,16,60,54,15,80,84,7,31,25,32524,32524,57604,29500,,102794,,24196,,23468,59792,861,71,790,620,53,46,108,83,49,77,113,91,625,0,160,229,201,35,1102
"25025081700","14000US25025081700","Census Tract 817, Suffolk County, Massachusetts","Census Tract 817, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002107",,,,,"25","025",,,,"081700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3437,2805,114,2453,13,56,0,0,169,632,67,45,0,0,0,443,77,1426,319,143,143,68,94,69,79,75,20,58,144,64,51,44,31,24,27787,27787,70125,28893,,,,20162,9375,17355,72000,1426,54,1372,1119,241,241,171,143,126,71,81,45,1119,45,402,357,259,56,684
"25025081800","14000US25025081800","Census Tract 818, Suffolk County, Massachusetts","Census Tract 818, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002108",,,,,"25","025",,,,"081800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,2361,41,2213,0,0,0,31,76,839,133,218,22,0,0,411,55,1246,375,80,7,130,138,41,51,15,50,65,135,93,48,0,0,18,25852,25852,21810,27350,,,,20505,29375,21960,,1246,117,1129,907,138,172,30,127,176,166,82,16,915,92,162,124,484,53,987
"25025081900","14000US25025081900","Census Tract 819, Suffolk County, Massachusetts","Census Tract 819, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002109",,,,,"25","025",,,,"081900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142,2236,3,2205,0,20,0,0,8,906,307,166,0,0,0,391,42,1348,383,141,81,56,0,64,34,63,18,119,89,82,140,11,67,0,30985,30985,50625,22721,,,,67212,,51214,,1348,138,1210,1107,102,335,82,60,183,151,177,17,1130,53,379,237,408,53,943
"25025082000","14000US25025082000","Census Tract 820, Suffolk County, Massachusetts","Census Tract 820, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002110",,,,,"25","025",,,,"082000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719,2323,22,2269,0,22,0,0,10,396,221,21,0,0,0,135,19,1149,335,74,106,35,48,10,33,23,43,78,69,124,68,62,24,17,26276,26276,16830,37656,,,,8448,,16451,,1149,41,1108,760,85,223,63,37,69,171,82,30,832,46,182,209,258,137,824
"25025082100","14000US25025082100","Census Tract 821, Suffolk County, Massachusetts","Census Tract 821, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002111",,,,,"25","025",,,,"082100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013,3232,78,2993,0,94,0,0,67,1781,329,360,0,0,0,1017,75,2075,542,452,161,125,131,132,32,97,28,111,75,74,46,17,43,9,16599,16599,23750,18274,,,,12188,7216,14041,24719,2075,270,1805,1855,553,596,209,171,138,64,103,21,1855,156,796,497,371,35,429
"25025090100","14000US25025090100","Census Tract 901, Suffolk County, Massachusetts","Census Tract 901, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002112",,,,,"25","025",,,,"090100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132,4004,216,3485,0,56,0,140,107,1128,161,240,0,42,0,648,37,1848,366,173,138,104,79,136,62,76,74,147,155,171,100,45,22,0,31778,31778,46250,33397,,,,18964,9375,11713,65329,1848,161,1687,1401,200,276,132,152,197,74,233,137,1420,63,521,388,358,90,940
"25025090200","14000US25025090200","Census Tract 902, Suffolk County, Massachusetts","Census Tract 902, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002113",,,,,"25","025",,,,"090200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526,1265,30,859,0,100,23,236,17,1261,106,34,0,0,0,1035,86,822,98,84,117,170,23,27,89,15,21,47,75,16,31,3,0,6,23067,23067,27500,24034,,12125,,22350,,23065,,822,90,732,746,146,151,69,89,153,56,82,0,760,61,307,178,165,49,809
"25025090300","14000US25025090300","Census Tract 903, Suffolk County, Massachusetts","Census Tract 903, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002114",,,,,"25","025",,,,"090300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3648,2664,0,2265,228,0,0,77,94,984,180,128,22,0,0,654,0,1248,337,171,25,105,45,78,0,17,35,146,65,150,47,0,12,15,24271,24271,11125,33520,,,,20952,,20351,,1248,217,1031,1013,181,234,123,58,126,50,186,55,1013,50,366,218,307,72,697
"25025090400","14000US25025090400","Census Tract 904, Suffolk County, Massachusetts","Census Tract 904, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002115",,,,,"25","025",,,,"090400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,2309,144,1894,0,26,0,83,162,1104,452,189,0,0,0,422,41,1148,205,96,79,25,50,118,72,109,72,103,73,68,61,9,8,0,35125,35125,20156,39091,,,,4848,31176,20000,10104,1148,124,1024,787,141,133,30,94,198,67,124,0,793,8,160,321,274,30,985
"25025090600","14000US25025090600","Census Tract 906, Suffolk County, Massachusetts","Census Tract 906, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002116",,,,,"25","025",,,,"090600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099,1778,113,1262,21,8,0,280,94,321,46,113,0,0,0,136,26,715,62,37,87,52,39,33,46,27,29,82,29,70,40,39,36,7,40250,40250,17083,50300,,,,34821,38333,31771,28750,715,19,696,393,15,6,66,37,139,58,57,15,420,5,122,96,170,27,1130
"25025090700","14000US25025090700","Census Tract 907, Suffolk County, Massachusetts","Census Tract 907, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002117",,,,,"25","025",,,,"090700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547,3760,2385,377,23,764,0,154,57,787,93,20,0,0,0,674,0,1776,147,146,88,56,70,123,108,98,16,93,246,197,113,124,51,100,51667,51667,65389,16932,,32115,,41635,66389,41202,65635,1776,70,1706,1140,120,68,92,98,210,231,245,76,1155,34,474,323,291,33,1229
"25025090901","14000US25025090901","Census Tract 909.01, Suffolk County, Massachusetts","Census Tract 909.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002118",,,,,"25","025",,,,"090901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,2858,1059,631,0,1110,0,0,58,842,181,15,27,0,0,608,11,1485,442,112,83,110,92,7,98,41,34,57,117,139,41,43,59,10,24726,24726,36125,23947,,14342,,21638,9464,23864,37313,1485,18,1467,1470,127,133,77,38,90,88,512,405,1476,11,451,356,367,291,1678
"25025091001","14000US25025091001","Census Tract 910.01, Suffolk County, Massachusetts","Census Tract 910.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002119",,,,,"25","025",,,,"091001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3134,3069,1761,406,0,784,0,57,61,65,36,0,0,0,0,29,0,1298,97,84,47,51,65,48,42,56,0,112,107,196,125,86,117,65,66250,66250,83370,23125,,42177,,9861,,9676,83152,1298,25,1273,611,65,60,21,54,116,105,180,10,646,8,322,168,77,71,1227
"25025091100","14000US25025091100","Census Tract 911, Suffolk County, Massachusetts","Census Tract 911, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002120",,,,,"25","025",,,,"091100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300,4971,2859,270,0,1523,0,202,117,329,14,0,0,0,0,195,120,1703,220,35,72,78,12,50,22,82,131,126,98,182,132,139,196,128,61506,61506,77535,12143,,44375,,48654,19457,48413,77535,1703,111,1592,914,56,106,77,40,108,277,201,49,966,93,360,158,295,60,1313
"25025091200","14000US25025091200","Census Tract 912, Suffolk County, Massachusetts","Census Tract 912, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002121",,,,,"25","025",,,,"091200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167,2405,1109,678,0,38,0,284,296,762,56,106,53,0,0,448,99,1126,97,59,77,15,21,27,70,61,39,24,137,233,87,65,96,18,70798,70798,96484,70682,,,,65263,44732,14265,98229,1126,60,1066,709,42,20,119,98,158,44,204,24,740,9,368,194,138,31,1119
"25025091300","14000US25025091300","Census Tract 913, Suffolk County, Massachusetts","Census Tract 913, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002122",,,,,"25","025",,,,"091300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583,1976,264,1020,0,36,0,579,77,607,111,5,0,0,0,464,27,783,97,72,50,43,46,86,57,14,53,40,43,56,53,39,10,24,34922,34922,48173,37813,,26458,,34263,37000,26250,49423,783,40,743,608,62,55,64,31,138,115,125,18,633,36,202,115,229,51,1167
"25025091400","14000US25025091400","Census Tract 914, Suffolk County, Massachusetts","Census Tract 914, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002123",,,,,"25","025",,,,"091400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608,1760,261,1158,26,51,0,210,54,848,146,25,0,13,0,641,23,891,143,82,45,72,50,76,26,32,21,109,93,49,75,16,2,0,33242,33242,34805,43523,,,,28000,52778,22273,39063,891,39,852,549,85,103,59,47,101,94,49,11,572,11,162,198,167,34,954
"25025091500","14000US25025091500","Census Tract 915, Suffolk County, Massachusetts","Census Tract 915, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002124",,,,,"25","025",,,,"091500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4616,3892,434,1542,22,421,0,1216,257,724,27,0,0,0,0,642,55,1568,217,110,84,75,57,82,70,102,78,140,212,132,82,32,55,40,44536,44536,53203,36250,,56397,,45403,39125,45588,48929,1568,107,1461,1094,95,140,25,105,268,282,128,51,1108,32,416,280,281,99,1170
"25025091600","14000US25025091600","Census Tract 916, Suffolk County, Massachusetts","Census Tract 916, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002125",,,,,"25","025",,,,"091600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353,2767,403,1538,0,610,0,126,90,586,102,150,0,0,0,334,0,1047,168,68,53,28,54,69,116,72,6,72,53,117,98,47,7,19,38342,38342,63047,39129,,24375,,34338,,33015,63984,1047,96,951,803,126,154,0,25,110,199,162,27,803,40,303,191,269,0,1219
