Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25017374500","14000US25017374500","Census Tract 3745, Middlesex County, Massachusetts","Census Tract 3745, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004154",,,,,"25","017",,,,"374500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005,3452,114,0,394,0,11,34,4005,3882,3340,114,0,394,0,0,34,123,112,0,0,0,0,11,0,1560,38,48,62,51,31,26,38,56,44,77,111,214,146,119,226,273,97950,97950,106847,39495,,87230,,,,177784,106696,1560,0,1560,539,30,3,0,6,87,157,175,81,553,37,291,99,112,14,1479
"25017374600","14000US25017374600","Census Tract 3746, Middlesex County, Massachusetts","Census Tract 3746, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004155",,,,,"25","017",,,,"374600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738,3907,84,6,623,0,111,7,4738,4328,3590,84,6,623,0,18,7,410,317,0,0,0,0,93,0,1781,70,45,41,53,41,26,40,29,36,84,131,201,243,224,234,284,111406,111406,113217,113926,,94131,,,,75009,119775,1781,50,1731,460,0,26,13,11,44,59,175,131,511,33,267,102,58,51,1761
"25017374700","14000US25017374700","Census Tract 3747, Middlesex County, Massachusetts","Census Tract 3747, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004156",,,,,"25","017",,,,"374700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4271,3657,99,0,437,0,18,60,4271,4207,3611,99,0,437,0,0,60,64,46,0,0,0,0,18,0,1631,94,54,62,48,36,33,24,37,56,83,74,137,131,132,240,392,112766,112766,111384,65337,,118554,,,,230061,110693,1631,0,1631,555,44,42,9,12,35,98,211,104,591,36,243,108,121,83,1554
"25017374800","14000US25017374800","Census Tract 3748, Middlesex County, Massachusetts","Census Tract 3748, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004157",,,,,"25","017",,,,"374800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4342,3354,168,0,722,0,62,36,4342,4229,3283,168,0,722,0,20,36,113,71,0,0,0,0,42,0,1339,29,36,42,60,59,37,26,30,47,42,62,93,90,105,163,418,132694,132694,139004,29017,,120014,,,,34877,140339,1339,15,1324,407,32,16,3,0,16,26,104,211,416,0,195,78,134,9,2022
"25017382100","14000US25017382100","Census Tract 3821, Middlesex County, Massachusetts","Census Tract 3821, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004158",,,,,"25","017",,,,"382100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4893,4535,76,0,201,0,32,49,4893,4833,4475,76,0,201,0,32,49,60,60,0,0,0,0,0,0,1675,26,31,21,36,46,32,21,29,28,68,118,276,229,171,215,326,106756,106756,107441,29937,,105780,,2762,,,107148,1675,11,1664,36,0,0,0,0,10,9,0,17,47,0,19,5,12,11,1367
"25017382200","14000US25017382200","Census Tract 3822, Middlesex County, Massachusetts","Census Tract 3822, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004159",,,,,"25","017",,,,"382200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4905,4231,276,0,295,0,67,36,4905,4824,4206,276,0,295,0,11,36,81,25,0,0,0,0,56,0,1845,116,36,16,17,25,32,47,74,35,62,155,250,246,246,296,191,101774,101774,101040,81852,,147219,,,,,101040,1845,0,1845,388,26,3,32,24,55,58,107,83,411,18,257,53,28,55,1459
"25017382300","14000US25017382300","Census Tract 3823, Middlesex County, Massachusetts","Census Tract 3823, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004160",,,,,"25","017",,,,"382300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5819,5491,0,0,272,0,16,40,5819,5774,5462,0,0,272,0,0,40,45,29,0,0,0,0,16,0,2062,64,25,15,18,28,40,36,4,26,88,96,269,258,191,209,697,131005,131005,126789,,,207032,,,,85496,126015,2062,12,2050,287,50,6,18,28,38,55,74,18,297,16,183,32,56,10,1269
"25017382400","14000US25017382400","Census Tract 3824, Middlesex County, Massachusetts","Census Tract 3824, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004161",,,,,"25","017",,,,"382400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196,4056,36,0,47,0,20,37,4196,4185,4045,36,0,47,0,20,37,11,11,0,0,0,0,0,0,1660,110,112,88,64,48,41,40,19,60,69,113,220,145,129,179,227,79250,79250,79199,,,181355,,,,,79890,1660,20,1640,589,137,80,16,20,53,81,124,78,600,0,231,203,155,11,1203
"25017382500","14000US25017382500","Census Tract 3825, Middlesex County, Massachusetts","Census Tract 3825, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004162",,,,,"25","017",,,,"382500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296,3404,398,0,232,0,110,152,4296,4094,3252,398,0,232,0,90,122,202,152,0,0,0,0,20,30,1659,22,10,33,62,63,50,47,51,85,82,146,200,150,138,228,292,95245,95245,108882,78849,,108790,,49609,60234,,108882,1659,30,1629,497,9,1,15,23,111,158,140,40,510,5,264,122,106,13,1378
"25017382600","14000US25017382600","Census Tract 3826, Middlesex County, Massachusetts","Census Tract 3826, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004163",,,,,"25","017",,,,"382600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075,6380,188,21,949,0,354,183,8075,7676,6129,188,21,949,0,216,173,399,251,0,0,0,0,138,10,3649,64,135,108,68,60,74,99,137,176,246,348,659,570,337,281,289,86433,86433,85816,121412,,86061,,57155,108640,14892,86396,3649,25,3624,1063,111,73,22,11,193,339,282,34,1076,30,740,242,39,25,1343
"25017383100","14000US25017383100","Census Tract 3831, Middlesex County, Massachusetts","Census Tract 3831, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004164",,,,,"25","017",,,,"383100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8844,4399,586,33,323,0,3134,369,8844,5374,3423,510,33,317,0,1004,87,3470,976,76,0,6,0,2130,282,2968,249,322,237,170,162,154,157,195,136,251,341,346,129,23,40,56,41472,41472,42067,56445,,77779,,35884,14380,29017,49001,2968,120,2848,2386,284,303,276,260,430,396,319,119,2418,112,904,859,499,44,1040
"25017383200","14000US25017383200","Census Tract 3832, Middlesex County, Massachusetts","Census Tract 3832, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004165",,,,,"25","017",,,,"383200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881,2694,596,32,114,0,1329,116,4881,3556,2244,451,32,114,0,638,77,1325,450,145,0,0,0,691,39,1819,115,26,59,99,100,87,82,64,83,256,264,215,137,76,96,61,58745,58745,59267,37428,86105,204711,,54894,34544,61428,59678,1819,85,1734,944,60,89,35,84,200,200,176,100,958,7,539,170,198,44,1254
"25017383300","14000US25017383300","Census Tract 3833, Middlesex County, Massachusetts","Census Tract 3833, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004166",,,,,"25","017",,,,"383300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027,2363,41,6,156,0,434,27,3027,2857,2358,41,6,156,0,269,27,170,5,0,0,0,0,165,0,1163,103,24,49,54,88,98,29,38,30,100,146,129,100,72,66,37,58343,58343,51873,2762,,59415,,79174,,108576,51758,1163,0,1163,552,31,38,34,35,181,162,16,56,552,21,161,56,314,0,1212
"25017383400","14000US25017383400","Census Tract 3834, Middlesex County, Massachusetts","Census Tract 3834, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004167",,,,,"25","017",,,,"383400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705,3529,286,28,170,0,637,55,4705,3877,3024,286,28,170,0,326,43,828,505,0,0,0,0,311,12,2014,72,49,47,84,143,152,77,22,101,203,268,307,158,92,139,101,63334,63334,66943,56465,,106031,,47687,32747,67015,65883,2014,0,2014,1003,64,46,72,186,267,185,146,37,1003,29,516,298,160,0,1104
"25017383501","14000US25017383501","Census Tract 3835.01, Middlesex County, Massachusetts","Census Tract 3835.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004168",,,,,"25","017",,,,"383501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875,2236,335,52,575,0,607,70,3875,3409,2118,256,52,575,0,338,70,466,118,79,0,0,0,269,0,2068,295,184,88,80,90,119,177,94,100,84,133,203,116,97,120,90,39648,39648,38283,33691,45927,92709,,29385,276350,34756,38164,2068,71,1997,1607,223,248,152,214,189,110,309,161,1634,74,676,465,376,43,961
"25017383502","14000US25017383502","Census Tract 3835.02, Middlesex County, Massachusetts","Census Tract 3835.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004169",,,,,"25","017",,,,"383502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377,3852,156,35,172,0,121,41,4377,4257,3800,136,35,172,0,73,41,120,52,20,0,0,0,48,0,1134,76,100,76,56,40,28,36,35,23,77,91,157,124,90,69,55,63906,63906,67633,69943,,226952,,19897,,10807,66470,1134,0,1134,469,33,106,46,29,28,59,103,65,469,0,159,191,110,9,1166
"25017383600","14000US25017383600","Census Tract 3836, Middlesex County, Massachusetts","Census Tract 3836, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004170",,,,,"25","017",,,,"383600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6254,4875,241,74,495,0,431,138,6254,5886,4644,241,74,495,0,294,138,368,231,0,0,0,0,137,0,2372,179,104,61,63,74,73,69,50,122,110,242,343,284,246,233,120,80716,80716,81048,,,138332,,157777,24410,75207,81269,2372,66,2306,847,0,36,9,90,192,171,206,142,858,0,319,118,410,11,1376
"25017383700","14000US25017383700","Census Tract 3837, Middlesex County, Massachusetts","Census Tract 3837, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004171",,,,,"25","017",,,,"383700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267,4196,18,0,495,0,533,25,5267,4530,3932,18,0,495,0,60,25,737,264,0,0,0,0,473,0,2125,34,97,110,64,47,72,64,31,93,88,139,343,294,237,297,116,92611,92611,93788,,,100407,,71390,,74104,93328,2125,0,2125,443,0,17,58,62,74,96,110,25,465,0,136,189,118,22,1279
"25017383800","14000US25017383800","Census Tract 3838, Middlesex County, Massachusetts","Census Tract 3838, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004172",,,,,"25","017",,,,"383800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343,4752,14,17,294,0,186,80,5343,5241,4676,14,0,294,0,177,80,102,76,0,17,0,0,9,0,2186,26,3,10,20,67,87,37,56,64,149,188,270,328,294,261,328,107273,107273,104830,,,147156,,,222634,62823,107399,2186,34,2152,347,0,36,9,55,118,85,31,13,347,68,230,40,9,0,1155
"25017383901","14000US25017383901","Census Tract 3839.01, Middlesex County, Massachusetts","Census Tract 3839.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004173",,,,,"25","017",,,,"383901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8104,7275,82,32,613,0,92,10,8104,7734,6917,82,32,613,0,80,10,370,358,0,0,0,0,12,0,2970,76,94,54,84,103,79,69,55,134,142,257,420,388,343,333,337,96565,96565,96949,38689,,108171,,,,56741,98179,2970,33,2937,319,43,57,20,12,41,48,68,29,349,0,108,67,144,30,1192
"25017383902","14000US25017383902","Census Tract 3839.02, Middlesex County, Massachusetts","Census Tract 3839.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004174",,,,,"25","017",,,,"383902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404,4724,122,0,433,0,86,39,5404,5282,4688,122,0,433,0,0,39,122,36,0,0,0,0,86,0,1879,39,31,29,34,30,18,28,53,19,71,117,226,206,166,273,539,134663,134663,136353,57214,,179857,,,,,136353,1879,20,1859,42,0,0,12,14,6,0,6,4,52,0,20,0,22,10,1004
"25017384000","14000US25017384000","Census Tract 3840, Middlesex County, Massachusetts","Census Tract 3840, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004175",,,,,"25","017",,,,"384000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280,4951,312,10,651,0,249,107,6280,6135,4910,247,10,651,0,241,76,145,41,65,0,0,0,8,31,2892,79,27,65,70,67,78,79,105,165,252,258,341,360,253,254,438,92336,92336,94931,64869,,112267,,46182,45999,44751,95596,2892,13,2879,1375,13,11,26,89,339,342,382,175,1375,68,718,344,245,0,1361
"25017385100","14000US25017385100","Census Tract 3851, Middlesex County, Massachusetts","Census Tract 3851, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004176",,,,,"25","017",,,,"385100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6129,5342,240,0,322,0,91,134,6129,6096,5342,240,0,322,0,78,114,33,0,0,0,0,0,13,20,2211,40,20,48,59,90,109,62,47,71,31,129,291,296,205,260,456,106308,106308,99007,122561,,167488,,85030,,,99007,2211,11,2200,373,20,73,32,40,66,61,60,22,421,67,92,129,85,48,1087
"25017385200","14000US25017385200","Census Tract 3852, Middlesex County, Massachusetts","Census Tract 3852, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004177",,,,,"25","017",,,,"385200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9007,7348,101,19,773,0,606,160,9007,8418,7195,101,19,773,0,182,148,589,153,0,0,0,0,424,12,3677,115,40,90,110,118,113,75,90,81,206,315,381,365,309,648,620,108174,108174,106256,113227,,169264,,95995,30033,65435,106256,3677,53,3624,570,23,19,16,42,131,175,139,24,570,10,166,193,201,0,1325
"25017386100","14000US25017386100","Census Tract 3861, Middlesex County, Massachusetts","Census Tract 3861, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004178",,,,,"25","017",,,,"386100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230,3988,0,0,215,0,11,16,4230,4129,3915,0,0,203,0,11,0,101,73,0,0,12,0,0,16,1449,28,12,17,14,18,24,17,23,26,48,49,132,115,97,174,655,179545,179545,178245,,,,,,,,179058,1449,0,1449,86,0,25,10,3,12,17,7,12,110,0,74,12,0,24,1163
"25017387100","14000US25017387100","Census Tract 3871, Middlesex County, Massachusetts","Census Tract 3871, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004179",,,,,"25","017",,,,"387100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,4091,0,0,57,0,0,31,4179,4156,4068,0,0,57,0,0,31,23,23,0,0,0,0,0,0,1487,45,5,16,27,24,23,30,33,36,50,124,191,207,179,203,294,118086,118086,117672,,,,,,,276350,117359,1487,13,1474,91,29,14,10,4,11,10,8,5,100,11,57,12,11,9,606
"25017387201","14000US25017387201","Census Tract 3872.01, Middlesex County, Massachusetts","Census Tract 3872.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004180",,,,,"25","017",,,,"387201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5884,5475,102,29,180,0,48,50,5884,5793,5400,102,13,180,0,48,50,91,75,0,16,0,0,0,0,2048,0,23,18,40,52,41,34,46,103,151,185,300,244,210,267,334,99793,99793,100388,78760,,134720,,,,,100388,2048,39,2009,282,46,30,18,34,57,53,39,4,282,55,116,93,18,0,1079
"25017387202","14000US25017387202","Census Tract 3872.02, Middlesex County, Massachusetts","Census Tract 3872.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004181",,,,,"25","017",,,,"387202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,3677,37,0,106,0,46,34,3900,3858,3658,37,0,106,0,23,34,42,19,0,0,0,0,23,0,1289,36,4,8,24,22,21,36,22,22,44,79,186,169,122,177,316,112851,112851,112665,,,,,,,276350,112427,1289,40,1249,77,0,0,27,31,16,3,0,0,77,0,46,20,11,0,869
"25017388100","14000US25017388100","Census Tract 3881, Middlesex County, Massachusetts","Census Tract 3881, Middlesex County, Massachusetts","ma","140","00","ACSSF","0004182",,,,,"25","017",,,,"388100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101,4255,28,20,673,0,7,118,5101,4898,4069,28,20,673,0,0,108,203,186,0,0,0,0,7,10,1938,74,51,23,12,45,60,35,62,70,94,150,253,248,180,216,366,107280,107280,104840,,122055,139556,,,47747,107553,92326,1938,35,1903,430,0,22,21,92,130,71,47,46,447,0,226,82,122,17,1116
"25021400100","14000US25021400100","Census Tract 4001, Norfolk County, Massachusetts","Census Tract 4001, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004189",,,,,"25","021",,,,"400100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529,3607,84,0,469,0,204,165,4529,4191,3462,84,0,469,0,11,165,338,145,0,0,0,0,193,0,2191,296,66,122,110,37,16,37,15,24,156,175,219,187,115,103,512,79082,79082,90274,,,23296,,,116067,9629,90458,2191,47,2144,1387,110,131,39,41,101,141,301,524,1412,41,664,290,307,110,1701
"25021400200","14000US25021400200","Census Tract 4002, Norfolk County, Massachusetts","Census Tract 4002, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004190",,,,,"25","021",,,,"400200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6699,5341,204,0,786,0,279,89,6699,6328,5217,204,0,786,0,60,61,371,124,0,0,0,0,219,28,2522,299,150,96,47,46,89,93,10,44,87,256,299,238,185,137,447,79541,79541,85323,36639,,58299,,28060,14163,10758,91714,2522,37,2485,1681,52,101,24,5,12,109,463,916,1709,65,648,284,675,37,2074
"25021400300","14000US25021400300","Census Tract 4003, Norfolk County, Massachusetts","Census Tract 4003, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004191",,,,,"25","021",,,,"400300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3987,3187,106,0,602,0,26,66,3987,3879,3132,78,0,595,0,8,66,108,55,28,0,7,0,18,0,1547,98,39,31,27,32,41,36,24,47,25,84,134,132,149,244,405,129808,129808,148893,10948,,108020,,22280,,31780,149760,1547,30,1517,634,0,0,26,40,54,54,159,301,690,33,303,104,166,84,1953
"25021400400","14000US25021400400","Census Tract 4004, Norfolk County, Massachusetts","Census Tract 4004, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004192",,,,,"25","021",,,,"400400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4999,4103,14,0,793,0,13,76,4999,4834,3951,14,0,793,0,0,76,165,152,0,0,0,0,13,0,2530,276,142,83,35,22,46,68,51,140,181,196,249,243,214,194,390,74181,74181,81810,,,16427,,,,152158,81638,2530,11,2519,1349,86,27,12,18,100,211,368,527,1360,39,461,276,480,104,1731
"25021400500","14000US25021400500","Census Tract 4005, Norfolk County, Massachusetts","Census Tract 4005, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004193",,,,,"25","021",,,,"400500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463,4447,181,43,709,0,19,64,5463,5229,4298,181,0,709,0,0,41,234,149,0,43,0,0,19,23,2398,75,89,50,44,60,45,28,69,46,266,170,248,240,215,332,420,96146,96146,98549,15621,,90808,,,,90016,104210,2398,0,2398,1274,0,10,18,31,68,101,360,686,1310,26,668,312,231,73,2054
"25021400600","14000US25021400600","Census Tract 4006, Norfolk County, Massachusetts","Census Tract 4006, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004194",,,,,"25","021",,,,"400600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,4110,58,0,568,0,81,249,5066,4803,3919,58,0,568,0,29,229,263,191,0,0,0,0,52,20,2036,76,56,55,50,30,22,40,35,24,83,161,222,212,164,237,568,114777,114777,118186,,,98499,,113059,152299,111027,119093,2036,0,2036,569,0,0,0,6,63,79,164,257,611,43,247,89,190,42,1922
"25021400700","14000US25021400700","Census Tract 4007, Norfolk County, Massachusetts","Census Tract 4007, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004195",,,,,"25","021",,,,"400700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538,2811,106,24,416,0,74,107,3538,3398,2756,106,13,416,0,0,107,140,55,0,11,0,0,74,0,1310,81,26,7,0,9,15,12,23,31,58,68,146,179,132,178,346,127026,127026,130186,85175,,117574,,,,250511,130122,1310,49,1261,379,0,0,0,0,37,67,109,165,379,0,125,129,125,0,1866
"25021400800","14000US25021400800","Census Tract 4008, Norfolk County, Massachusetts","Census Tract 4008, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004196",,,,,"25","021",,,,"400800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5008,3561,93,0,995,0,281,78,5008,4508,3366,84,0,980,0,0,78,500,195,9,0,15,0,281,0,2347,196,135,75,50,46,46,75,117,93,104,153,222,206,187,280,363,84520,84520,100334,43449,,62869,,83103,10034,83036,100114,2347,0,2347,1376,159,73,68,54,62,192,375,393,1391,48,720,437,143,43,1559
"25021400900","14000US25021400900","Census Tract 4009, Norfolk County, Massachusetts","Census Tract 4009, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004197",,,,,"25","021",,,,"400900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056,2703,149,0,1023,0,37,144,4056,3895,2640,149,0,1023,0,0,83,161,63,0,0,0,0,37,61,2041,170,68,45,62,122,115,35,91,70,88,134,227,189,171,162,292,73739,73739,70772,67515,,90805,,,,210284,70671,2041,53,1988,1157,133,66,57,91,111,90,265,344,1171,14,643,265,235,14,1585
"25021401000","14000US25021401000","Census Tract 4010, Norfolk County, Massachusetts","Census Tract 4010, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004198",,,,,"25","021",,,,"401000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3137,2497,168,0,259,0,129,84,3137,2823,2332,148,0,259,0,0,84,314,165,20,0,0,0,129,0,1378,63,18,30,31,32,39,35,33,33,111,118,147,126,108,120,333,98302,98302,106222,61700,,65798,,50560,,48822,116284,1378,30,1348,663,35,86,34,31,69,66,177,164,663,60,388,81,124,10,1546
"25021401100","14000US25021401100","Census Tract 4011, Norfolk County, Massachusetts","Census Tract 4011, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004199",,,,,"25","021",,,,"401100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018,3490,34,0,465,0,0,29,4018,3970,3442,34,0,465,0,0,29,48,48,0,0,0,0,0,0,1488,38,54,23,11,8,3,7,12,48,67,59,98,108,91,166,693,183365,183365,185032,276350,,128656,,,,,186348,1488,11,1477,237,11,31,7,5,10,5,54,114,278,12,74,42,109,41,1965
"25021401200","14000US25021401200","Census Tract 4012, Norfolk County, Massachusetts","Census Tract 4012, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004200",,,,,"25","021",,,,"401200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666,4462,168,0,795,0,122,119,5666,5458,4341,149,0,795,0,54,119,208,121,19,0,0,0,68,0,2100,65,7,9,14,26,46,51,42,30,55,69,202,270,260,254,700,139280,139280,144710,,,128334,,276350,101731,36138,145195,2100,26,2074,654,0,0,0,0,15,38,289,311,666,47,387,43,140,49,1974
"25021402101","14000US25021402101","Census Tract 4021.01, Norfolk County, Massachusetts","Census Tract 4021.01, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004201",,,,,"25","021",,,,"402101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804,3202,299,0,225,0,64,14,3804,3668,3130,299,0,225,0,0,14,136,72,0,0,0,0,64,0,1612,50,50,57,82,62,20,33,64,29,27,112,241,238,179,180,188,94996,94996,90488,123925,,276350,,,,100108,90184,1612,10,1602,345,0,21,39,30,42,49,109,55,383,12,221,67,45,38,1439
"25021402102","14000US25021402102","Census Tract 4021.02, Norfolk County, Massachusetts","Census Tract 4021.02, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004202",,,,,"25","021",,,,"402102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3940,3447,358,0,38,0,46,51,3940,3663,3229,314,0,38,0,38,44,277,218,44,0,0,0,8,7,1645,135,58,63,63,38,51,109,90,38,115,154,218,160,134,148,72,67298,67298,67455,81523,,59415,,,33162,177579,66544,1645,76,1569,511,43,57,59,50,53,84,108,58,543,7,205,132,167,32,1227
"25021402200","14000US25021402200","Census Tract 4022, Norfolk County, Massachusetts","Census Tract 4022, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004203",,,,,"25","021",,,,"402200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173,2080,46,0,0,0,0,47,2173,2125,2032,46,0,0,0,0,47,48,48,0,0,0,0,0,0,818,51,6,28,24,6,11,21,5,32,83,102,111,113,74,69,82,87050,87050,87741,,,,,,,,87741,818,34,784,106,0,0,0,0,16,20,46,25,116,0,43,36,27,10,1745
"25021402300","14000US25021402300","Census Tract 4023, Norfolk County, Massachusetts","Census Tract 4023, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004204",,,,,"25","021",,,,"402300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938,4713,87,0,92,0,0,46,4938,4833,4627,68,0,92,0,0,46,105,86,19,0,0,0,0,0,1717,0,16,46,42,30,33,49,84,52,77,255,355,237,185,163,95,84771,84771,84632,,,79623,,,,,87198,1717,7,1710,80,0,10,15,8,0,0,29,18,80,0,60,20,0,0,1740
